#EMPREENDIMENTO,CODIGO_TIPO_AGROPECUARIA,TIPO_AGROPECUARIA,CODIGO_TIPO_INTEGRACAO_CONSORCIO,TIPO_INTEGRACAO_CONSORCIO,CODIGO_GRAO_SEMENTE,GRAO_SEMENTE,CODIGO_TIPO_IRRIGACAO,TIPO_IRRIGACAO,CODIGO_TIPO_CULTIVO_EXPLORACAO,TIPO_CULTIVO_EXPLORACAO,CODIGO_FASE_CICLO_PRODUCAO,FASE_CICLO_PRODUCAO,CODIGO_ANTIGO
"13121160501051","*","*","*","*","*","*","*","*","*","*","*","*","11060118"
"13121160500051","*","*","*","*","*","*","*","*","*","*","*","*","11060118"
"13121420000041","*","*","*","*","*","*","01","Não Irrigado","*","*","*","*","21080009"
"13121420000051","*","*","*","*","*","*","*","*","*","*","*","*","21080009"
"12011420505051","*","*","*","*","*","*","*","*","*","*","*","*","21080009"
"13121420505041","*","*","*","*","*","*","01","Não Irrigado","*","*","*","*","21080009"
"13121420505051","*","*","*","*","*","*","*","*","*","*","*","*","21080009"
"11255960000008","*","*","*","*","*","*","*","*","*","*","*","*","36296008"
"11255020000008","*","*","*","*","*","*","*","*","*","*","*","*","32265002"
"22605830000408","*","*","*","*","*","*","*","*","16","Criação em Tanques Escavados","88","Regime de Integração","63623534"
"12018888000002","*","*","*","*","*","*","*","*","*","*","*","*","11101503"
"12013600666042","*","*","*","*","*","*","*","*","*","*","*","*","11160025"
"12115985259002","*","*","*","*","*","*","*","*","*","*","*","*","21165412"
"22260820000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51700005"
"22261080229002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51705725"
"22261080349002","1","Exploração Pecuária - ENCERRADO","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51705426"
"22261400190002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51720865"
"22261920190002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51725860"
"22262400000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51737009"
"22263320000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51745008"
"22265580083002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51765057"
"22265580359002","1","Exploração Pecuária - ENCERRADO","*","*","*","*","*","*","*","*","*","*","51765868"
"22267360000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","51737009"
"11174620000408","*","*","*","*","*","*","*","*","*","*","*","*","30231007"
"13130440087002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22537001"
"13130440183002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22533005"
"13132740000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22503004"
"13133200006002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22510004"
"13133280014002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22515009"
"13133440010002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22525006"
"13133550352042","*","*","*","*","*","*","*","*","*","*","*","*","22505002"
"13133700043002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22560092"
"13133700250002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22560731"
"13134020109002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22540005"
"13136250000408","*","*","*","*","*","*","*","*","*","*","*","*","22588008"
"13136680110002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22555007"
"13136750352042","*","*","*","*","*","*","*","*","*","*","*","*","23195992"
"13137180000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22500014"
"13137220017002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","22575001"
"13137690352042","*","*","*","*","*","*","*","*","*","*","*","*","22505002"
"13137710000408","*","*","*","*","*","*","*","*","*","*","*","*","23195992"
"23130360000002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62501004"
"23130440182002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62533003"
"23133280014002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62515007"
"23133700043002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62560090"
"23133820009002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62530006"
"23133980013002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62580001"
"23134020109002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62540003"
"23135580228002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62765008"
"23136680110002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62555005"
"23136760282002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62790004"
"23137220018002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","00","Não se aplica","00","Não se aplica","62575009"
"23137715000408","*","*","*","*","*","*","*","*","*","*","*","*","23195992"
"13907710108408","*","*","*","*","*","*","*","*","*","*","*","*","30060006"
"23907710108408","*","*","*","*","*","*","*","*","*","*","*","*","30060006"
"13128888000002","*","*","*","*","*","*","*","*","*","*","*","*","11101503"
"13906050000408","*","*","*","*","*","*","*","*","*","*","*","*","30060006"
"12110120000052","*","*","0","Não se aplica","4","Erro","*","*","*","*","*","*","21015005"
"23901070108408","*","*","*","*","*","*","*","*","*","*","*","*","30060006"
"11251260000002","*","*","*","*","*","*","*","*","*","*","*","*","32073005"
"12016041000052","*","*","*","*","*","*","*","*","*","*","*","*","11286002"
"22371300074408","*","*","*","*","*","*","*","*","*","*","55","Engorda","63623534"
"22371300074408","*","*","*","*","*","*","*","*","*","*","57","Recria e Engorda","63623534"
"22371300074408","*","*","*","*","*","*","*","*","*","*","56","Recria","63623534"
"22371300951408","*","*","*","*","*","*","*","*","*","*","51","Cria ou Multiplicação","63623534"
"22371300951408","*","*","*","*","*","*","*","*","*","*","90","Retenção de Matrizes","63623534"
"22371300951408","*","*","*","*","*","*","*","*","*","*","56","Recria","63623534"
"22371300952408","*","*","*","*","*","*","*","*","*","*","90","Retenção de Matrizes","63623534"
"22371300190408","*","*","*","*","*","*","*","*","*","*","*","*","63623534"
"22386760074408","*","*","*","*","*","*","*","*","*","*","55","Engorda","63623534"
"22386760074408","*","*","*","*","*","*","*","*","*","*","88","Regime de Integração","63623534"
"22386760189408","*","*","*","*","*","*","*","*","*","*","88","Regime de Integração","63623534"
"22386760277408","*","*","*","*","*","*","*","*","*","*","*","*","63623534"
"22631400074408","*","*","*","*","*","*","*","*","*","*","55","Engorda","63623534"
"22631400074408","*","*","*","*","*","*","*","*","*","*","57","Recria e Engorda","63623534"
"22631400190408","*","*","*","*","*","*","*","*","*","*","57","Recria e Engorda","63623534"
"22631400951408","*","*","*","*","*","*","*","*","*","*","51","Cria ou Multiplicação","63623534"
"22631400951408","*","*","*","*","*","*","*","*","*","*","90","Retenção de Matrizes","63623534"
"22631400952408","*","*","*","*","*","*","*","*","*","*","90","Retenção de Matrizes","63623534"
"22775580074408","*","*","*","*","*","*","*","*","*","*","57","Recria e Engorda","63623534"
"22775580074408","*","*","*","*","*","*","*","*","*","*","55","Engorda","63623534"
"22775580083408","*","*","*","*","*","*","*","*","*","*","55","Engorda","63623534"
"22775580190408","*","*","*","*","*","*","*","*","*","*","*","*","63623534"
"22775580455408","*","*","*","*","*","*","*","*","*","*","55","Engorda","63623534"
"22775580951408","*","*","*","*","*","*","*","*","*","*","90","Retenção de Matrizes","63623534"
"22775580952408","*","*","*","*","*","*","*","*","*","*","90","Retenção de Matrizes","63623534"
"22393830074408","*","*","*","*","*","*","*","*","*","*","88","Regime de Integração","63623534"
"22393830074408","*","*","*","*","*","*","*","*","*","*","60","Engorda em confinamento","63623534"
"22393830345408","*","*","*","*","*","*","*","*","*","*","*","*","63623534"
"22393830347408","*","*","*","*","*","*","*","*","*","*","*","*","63623534"
"22393830406408","*","*","*","*","*","*","*","*","*","*","88","Regime de Integração","63623534"
"22393830422408","*","*","*","*","*","*","*","*","*","*","*","*","63623534"
"12961580048041","*","*","*","*","*","*","*","*","*","*","*","*","11085117"
"12951220000042","*","*","*","*","*","*","01","Não Irrigado","*","*","*","*","11001005"
"12951220000043","*","*","*","*","*","*","01","Não Irrigado","*","*","*","*","11001005"
"12951220000052","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12951580048041","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12951580048042","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12951580048043","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12951580048051","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12951580260041","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12951580260051","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12951580260043","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12951840000011","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12951840000012","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12951840021011","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12952200000042","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12952200000043","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12952200000052","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12953560000011","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12953560000021","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12953560000051","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12953560000052","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12953680000012","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12953680000013","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12954140000041","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12954140000042","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12954140000043","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12954140000052","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12954620000041","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12954760000011","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12954760371011","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12956740174021","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12956780000042","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12956780000043","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12956940148042","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12956940148043","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12956940148052","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12957100000031","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12957280371051","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12957280470011","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12957280472011","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12957280473011","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12961580260051","*","*","*","*","*","*","*","*","*","*","*","*","11085588"
"12960900000051","*","*","*","*","*","*","*","*","*","*","*","*","11045528"
"12962200000052","*","*","*","*","*","*","*","*","*","*","*","*","11115551"
"12967280470011","*","*","*","*","*","*","*","*","*","*","*","*","11340833"
"12967280472011","*","*","*","*","*","*","*","*","*","*","*","*","11340833"
"22393830951008","*","*","*","*","*","*","*","*","*","*","*","*","35366364"
"12961000000031","*","*","*","*","*","*","*","*","*","*","*","*","11050111"
"22966760074408","*","*","*","*","*","*","*","*","*","*","*","*","63623534"
"12963560000011","*","*","*","*","*","*","*","*","*","*","*","*","11155126"
"12963560000021","*","*","*","*","*","*","*","*","*","*","*","*","11155140"
"12965880000043","*","*","*","*","*","*","*","*","*","*","*","*","11285003"
"12965880000042","*","*","*","*","*","*","*","*","*","*","*","*","11285003"
"12964620000041","*","*","*","*","*","*","*","*","*","*","*","*","11231129"
"12962320000031","*","*","*","*","*","*","*","*","*","*","*","*","11125125"
"22965760000408","*","*","*","*","*","*","*","*","*","*","*","*","54425002"
"12966940148052","*","*","*","*","*","*","*","*","*","*","*","*","11320559"
"12961860000031","*","*","*","*","*","*","*","*","*","*","*","*","11096113"
"12960620000043","*","*","*","*","*","*","*","*","*","*","*","*","11038009"
"22963830074408","*","*","*","*","*","*","*","*","*","*","*","*","63623534"
"22950060205408","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12963380000043","*","*","*","*","*","*","*","*","*","*","*","*","11145002"
"12960580216052","*","*","*","*","*","*","*","*","*","*","*","*","11035569"
"22951300190408","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"22967515343002","0","Não se aplica","0","Não se aplica","0","Não se aplica","00","Não se aplica","16","Criação em Tanques Escavados","00","Não se aplica","51775009"
"12963680000012","*","*","*","*","*","*","*","*","*","*","*","*","11175003"
"12961160000041","*","*","*","*","*","*","*","*","*","*","*","*","11060118"
"12964140000043","*","*","*","*","*","*","*","*","*","*","*","*","11215004"
"12965120000052","*","*","*","*","*","*","*","*","*","*","*","*","11275556"
"12961360000043","*","*","*","*","*","*","*","*","*","*","*","*","11077008"
"12960420444408","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12961840000011","*","*","*","*","*","*","*","*","*","*","*","*","11095224"
"12964760000011","*","*","*","*","*","*","*","*","*","*","*","*","11250117"
"22960420444408","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"22961920074408","*","*","*","*","*","*","*","*","*","*","*","*","63623534"
"12960520000052","*","*","*","*","*","*","*","*","*","*","*","*","11028552"
"12966780000043","*","*","*","*","*","*","*","*","*","*","*","*","11317005"
"22960060205408","*","*","*","*","*","*","*","*","*","*","*","*","63623534"
"12965960000052","*","*","*","*","*","*","*","*","*","*","*","*","11296559"
"22955580074408","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"22951920074408","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12952020000002","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12953600227052","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12953600261052","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12953600995052","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"21254280249002","*","*","*","*","*","*","*","*","*","*","*","*","73212007"
"22951790000408","*","*","*","*","*","*","*","*","16","Criação em Tanques Escavados","51","Cria ou Multiplicação","11001005"
